"cd_procedimento";"ano_realizacao";"cd_modalidade";"nm_modalidade";"n_procedimento";"custo_procedimento"
"40101045";"2018";28;Seguradora Especializada Em Saúde;234225;18658289
"40101061";"2018";24;Autogestão;5968;1328729
"40101061";"2018";22;Cooperativa Médica;9996;1865679
"40101061";"2018";27;Filantropia;62;14808
"40101061";"2018";25;Medicina De Grupo;5039;1042519
"40101061";"2018";28;Seguradora Especializada Em Saúde;11138;2289314
"40102025";"2018";24;Autogestão;62;11280
"40102025";"2018";22;Cooperativa Médica;43;8777
"40102033";"2018";24;Autogestão;6;984
"40102041";"2018";24;Autogestão;10;1656
"40102050";"2018";27;Filantropia;7;2744
"40102068";"2018";24;Autogestão;3;1018
"40102068";"2018";22;Cooperativa Médica;3;866
"40102076";"2018";24;Autogestão;22;4675
"40102076";"2018";22;Cooperativa Médica;3;757
"40102076";"2018";27;Filantropia;17;5792
"40102076";"2018";25;Medicina De Grupo;3;768
"40102084";"2018";24;Autogestão;4;1563
"40102084";"2018";27;Filantropia;5;1400
"40102092";"2018";24;Autogestão;17;6714
"40102092";"2018";22;Cooperativa Médica;7;5566
"40102092";"2018";27;Filantropia;8;2612
"40102092";"2018";25;Medicina De Grupo;3;822
"40102106";"2018";24;Autogestão;5;2010
"40102130";"2018";22;Cooperativa Médica;4;1211
"40103064";"2018";25;Medicina De Grupo;22;2420
"40103072";"2018";24;Autogestão;53965;2327896
"40103072";"2018";22;Cooperativa Médica;175303;5564629
"40103072";"2018";27;Filantropia;2946;102856
"40103072";"2018";25;Medicina De Grupo;84534;2218312
"40103072";"2018";28;Seguradora Especializada Em Saúde;66329;2325064
"40103080";"2018";25;Medicina De Grupo;2;20
"40103099";"2018";24;Autogestão;41667;1005515
"40103099";"2018";22;Cooperativa Médica;94838;1415332
"40103099";"2018";27;Filantropia;2349;43420
"40103099";"2018";25;Medicina De Grupo;79823;1051577
"40103099";"2018";28;Seguradora Especializada Em Saúde;65357;1279313
"40103102";"2018";25;Medicina De Grupo;62;677
"40103110";"2018";28;Seguradora Especializada Em Saúde;8;1080
"40103137";"2018";24;Autogestão;73219;3664430
"40103137";"2018";22;Cooperativa Médica;228563;8231783
"40103137";"2018";27;Filantropia;1731;58658
"40103137";"2018";25;Medicina De Grupo;114230;2898253
"40103137";"2018";28;Seguradora Especializada Em Saúde;89134;3039550
"40103170";"2018";25;Medicina De Grupo;44;1295
"40103196";"2018";22;Cooperativa Médica;1;116
"40103196";"2018";25;Medicina De Grupo;2;392
"40103234";"2018";25;Medicina De Grupo;2;90
"40103269";"2018";27;Filantropia;1;567
"40103269";"2018";25;Medicina De Grupo;2;230
"40103307";"2018";22;Cooperativa Médica;2;556
"40103315";"2018";22;Cooperativa Médica;102;32150
"40103315";"2018";25;Medicina De Grupo;54;3240
"40103323";"2018";22;Cooperativa Médica;171;54809
"40103323";"2018";25;Medicina De Grupo;94;5220
"40103331";"2018";22;Cooperativa Médica;91;57536
"40103331";"2018";25;Medicina De Grupo;24;1440
"40103340";"2018";24;Autogestão;3;363
"40103340";"2018";22;Cooperativa Médica;13;2224
"40103340";"2018";25;Medicina De Grupo;40;1400
"40103358";"2018";22;Cooperativa Médica;8;1382
"40103439";"2018";25;Medicina De Grupo;111;1791
"40103455";"2018";24;Autogestão;41;3372
"40103455";"2018";22;Cooperativa Médica;6;1089
"40103455";"2018";27;Filantropia;5;135
"40103455";"2018";25;Medicina De Grupo;11;560
"40103455";"2018";28;Seguradora Especializada Em Saúde;71;711
"40103463";"2018";24;Autogestão;125;8515
"40103463";"2018";22;Cooperativa Médica;87;3954
"40103463";"2018";27;Filantropia;3;429
"40103463";"2018";25;Medicina De Grupo;42;1394
"40103463";"2018";28;Seguradora Especializada Em Saúde;73;692
"40103579";"2018";25;Medicina De Grupo;3;360
"40103650";"2018";25;Medicina De Grupo;1;35
"40103749";"2018";25;Medicina De Grupo;4;320
"40103757";"2018";24;Autogestão;51;72432
"40103803";"2018";25;Medicina De Grupo;1;150
"40103820";"2018";25;Medicina De Grupo;1;30
"40103889";"2018";25;Medicina De Grupo;2;440
"40103897";"2018";25;Medicina De Grupo;4;880
"40105075";"2018";25;Medicina De Grupo;134;6518
"40201023";"2018";25;Medicina De Grupo;48;1894
"40201058";"2018";24;Autogestão;876;284047
"40201058";"2018";22;Cooperativa Médica;3546;967990
"40201058";"2018";27;Filantropia;143;66953
"40201058";"2018";25;Medicina De Grupo;3352;1184284
"40201058";"2018";28;Seguradora Especializada Em Saúde;1038;338103
"40201066";"2018";24;Autogestão;9;6514
"40201082";"2018";24;Autogestão;62912;22211822
"40201082";"2018";22;Cooperativa Médica;211576;51662058
"40201082";"2018";27;Filantropia;15250;4812436
"40201082";"2018";25;Medicina De Grupo;182217;62142878
"40201082";"2018";28;Seguradora Especializada Em Saúde;73456;25020607
"40201090";"2018";24;Autogestão;348;189840
"40201090";"2018";22;Cooperativa Médica;1140;365443
"40201090";"2018";27;Filantropia;4;1266
"40201090";"2018";25;Medicina De Grupo;204;80036
"40201090";"2018";28;Seguradora Especializada Em Saúde;147;78621
"40201104";"2018";24;Autogestão;25;61250
"40201104";"2018";22;Cooperativa Médica;10;29000
"40201120";"2018";24;Autogestão;40830;9174766
"40201120";"2018";22;Cooperativa Médica;162615;19998545
"40201120";"2018";27;Filantropia;28427;4664851
"40201120";"2018";25;Medicina De Grupo;414058;57717656
"40201120";"2018";28;Seguradora Especializada Em Saúde;45488;9384649
"40201139";"2018";24;Autogestão;525;217892
"40201139";"2018";22;Cooperativa Médica;1370;395473
"40201139";"2018";27;Filantropia;109;39121
"40201139";"2018";25;Medicina De Grupo;388;123369
"40201139";"2018";28;Seguradora Especializada Em Saúde;694;85660
"40201155";"2018";24;Autogestão;31;5746
"40201155";"2018";25;Medicina De Grupo;6;1184
"40201155";"2018";28;Seguradora Especializada Em Saúde;67;10180
"40201171";"2018";24;Autogestão;1782;251081
"40201171";"2018";22;Cooperativa Médica;8325;732198
"40201171";"2018";27;Filantropia;73;12270
"40201171";"2018";25;Medicina De Grupo;5128;436965
"40201171";"2018";28;Seguradora Especializada Em Saúde;1475;140881
"40201180";"2018";24;Autogestão;4638;320437
"40201180";"2018";22;Cooperativa Médica;23564;1511076
"40201180";"2018";27;Filantropia;176;25919
"40201180";"2018";25;Medicina De Grupo;5088;388589
"40201180";"2018";28;Seguradora Especializada Em Saúde;7052;703146
"40201210";"2018";24;Autogestão;44;4690
"40201210";"2018";22;Cooperativa Médica;1058;192507
"40201228";"2018";24;Autogestão;11;1088
"40201228";"2018";22;Cooperativa Médica;1;125
"40201236";"2018";24;Autogestão;2;398
"40201236";"2018";25;Medicina De Grupo;3;300
"40201244";"2018";25;Medicina De Grupo;5;500
"40201252";"2018";24;Autogestão;405;59954
"40201252";"2018";22;Cooperativa Médica;989;204216
"40201252";"2018";25;Medicina De Grupo;10;950
"40201260";"2018";24;Autogestão;6;594
"40201260";"2018";22;Cooperativa Médica;14;2567
"40201309";"2018";24;Autogestão;11;2374
"40201309";"2018";25;Medicina De Grupo;1;152
"40201333";"2018";24;Autogestão;78;24381
"40201333";"2018";22;Cooperativa Médica;345;89219
"40201333";"2018";27;Filantropia;1;327
"40201333";"2018";25;Medicina De Grupo;56;16576
"40201333";"2018";28;Seguradora Especializada Em Saúde;116;32406
"40201350";"2018";24;Autogestão;29;12512
"40201350";"2018";22;Cooperativa Médica;478;235048
"40201350";"2018";27;Filantropia;2;718
"40201350";"2018";25;Medicina De Grupo;49;16494
"40201350";"2018";28;Seguradora Especializada Em Saúde;49;16220
"40202038";"2018";24;Autogestão;53951;14514244
"40202038";"2018";22;Cooperativa Médica;235236;35766559
"40202038";"2018";27;Filantropia;17248;1441457
"40202038";"2018";25;Medicina De Grupo;100850;16365277
"40202038";"2018";28;Seguradora Especializada Em Saúde;133321;26319555
"40202089";"2018";22;Cooperativa Médica;4;951
"40202089";"2018";25;Medicina De Grupo;1;109
"40202089";"2018";28;Seguradora Especializada Em Saúde;3;756
"40202097";"2018";24;Autogestão;26;6907
"40202097";"2018";22;Cooperativa Médica;176;30714
"40202097";"2018";27;Filantropia;17;10393
"40202097";"2018";25;Medicina De Grupo;83;16342
"40202097";"2018";28;Seguradora Especializada Em Saúde;28;7923
"40202135";"2018";24;Autogestão;178;114360
"40202135";"2018";22;Cooperativa Médica;354;194328
"40202135";"2018";27;Filantropia;44;23650
"40202135";"2018";25;Medicina De Grupo;81;42283
"40202135";"2018";28;Seguradora Especializada Em Saúde;51;23868
"40202143";"2018";24;Autogestão;8;4056
"40202143";"2018";22;Cooperativa Médica;53;27789
"40202143";"2018";25;Medicina De Grupo;17;5531
"40202143";"2018";28;Seguradora Especializada Em Saúde;28;14521
"40202178";"2018";24;Autogestão;11;3713
"40202178";"2018";22;Cooperativa Médica;62;14377
"40202178";"2018";27;Filantropia;4;5320
"40202178";"2018";25;Medicina De Grupo;76;48543
"40202178";"2018";28;Seguradora Especializada Em Saúde;34;7836
"40202186";"2018";24;Autogestão;449;113668
"40202186";"2018";22;Cooperativa Médica;1500;343311
"40202186";"2018";27;Filantropia;58;19730
"40202186";"2018";25;Medicina De Grupo;751;207235
"40202186";"2018";28;Seguradora Especializada Em Saúde;821;174691
"40202194";"2018";24;Autogestão;25;9199
"40202194";"2018";22;Cooperativa Médica;66;18196
"40202194";"2018";25;Medicina De Grupo;75;33323
"40202194";"2018";28;Seguradora Especializada Em Saúde;22;6254
"40202240";"2018";24;Autogestão;5;25089
"40202240";"2018";22;Cooperativa Médica;13;45536
"40202259";"2018";24;Autogestão;30;9922
"40202259";"2018";22;Cooperativa Médica;128;33392
"40202259";"2018";27;Filantropia;39;4813
"40202259";"2018";25;Medicina De Grupo;771;25226
"40202259";"2018";28;Seguradora Especializada Em Saúde;79;19926
"40202267";"2018";24;Autogestão;28;18739
"40202267";"2018";22;Cooperativa Médica;105;48951
"40202267";"2018";27;Filantropia;1;1139
"40202267";"2018";25;Medicina De Grupo;6;1345
"40202267";"2018";28;Seguradora Especializada Em Saúde;4;2083
"40202330";"2018";24;Autogestão;325;86595
"40202330";"2018";22;Cooperativa Médica;483;101577
"40202330";"2018";27;Filantropia;48;7627
"40202330";"2018";25;Medicina De Grupo;122;24879
"40202330";"2018";28;Seguradora Especializada Em Saúde;252;57690
"40202348";"2018";24;Autogestão;14;10384
"40202348";"2018";22;Cooperativa Médica;16;11843
"40202348";"2018";25;Medicina De Grupo;21;7387
"40202348";"2018";28;Seguradora Especializada Em Saúde;7;7342
"40202410";"2018";24;Autogestão;8;1623
"40202410";"2018";22;Cooperativa Médica;20;6505
"40202410";"2018";27;Filantropia;1;58
"40202410";"2018";25;Medicina De Grupo;7;1618
"40202410";"2018";28;Seguradora Especializada Em Saúde;536;86957
"40202429";"2018";24;Autogestão;1684;232357
"40202429";"2018";25;Medicina De Grupo;4;600
"40202445";"2018";24;Autogestão;16;6623
"40202445";"2018";22;Cooperativa Médica;357;68771
"40202445";"2018";27;Filantropia;5;1368
"40202445";"2018";25;Medicina De Grupo;11;3617
"40202445";"2018";28;Seguradora Especializada Em Saúde;55;11375
"40202453";"2018";24;Autogestão;579;183219
"40202453";"2018";22;Cooperativa Médica;1145;413807
"40202453";"2018";27;Filantropia;44;20750
"40202453";"2018";25;Medicina De Grupo;864;346859
"40202453";"2018";28;Seguradora Especializada Em Saúde;498;176667
"40202488";"2018";24;Autogestão;5;688
"40202488";"2018";25;Medicina De Grupo;231;10619
"40202518";"2018";24;Autogestão;340;66085
"40202518";"2018";22;Cooperativa Médica;311;236788
"40202518";"2018";27;Filantropia;13;21229
"40202518";"2018";25;Medicina De Grupo;227;188085
"40202518";"2018";28;Seguradora Especializada Em Saúde;197;116670
"40202534";"2018";24;Autogestão;728;175769
"40202534";"2018";22;Cooperativa Médica;2399;561414
"40202534";"2018";27;Filantropia;262;38330
"40202534";"2018";25;Medicina De Grupo;725;102428
"40202534";"2018";28;Seguradora Especializada Em Saúde;839;190449
"40202542";"2018";24;Autogestão;31353;13947337
"40202542";"2018";22;Cooperativa Médica;74621;41537778
"40202542";"2018";27;Filantropia;5189;2242776
"40202542";"2018";25;Medicina De Grupo;33025;10105948
"40202542";"2018";28;Seguradora Especializada Em Saúde;32231;14646005
"40202550";"2018";24;Autogestão;17577;7422774
"40202550";"2018";22;Cooperativa Médica;44783;17487249
"40202550";"2018";27;Filantropia;4710;1018680
"40202550";"2018";25;Medicina De Grupo;25519;5535616
"40202550";"2018";28;Seguradora Especializada Em Saúde;30847;10577864
"40202569";"2018";24;Autogestão;21;6440
"40202569";"2018";22;Cooperativa Médica;62;20432
"40202569";"2018";27;Filantropia;1;578
"40202569";"2018";25;Medicina De Grupo;75;21095
"40202569";"2018";28;Seguradora Especializada Em Saúde;27;7394
"40202577";"2018";24;Autogestão;644;150581
"40202577";"2018";22;Cooperativa Médica;2123;500392
"40202577";"2018";27;Filantropia;208;32552
"40202577";"2018";25;Medicina De Grupo;521;119973
"40202577";"2018";28;Seguradora Especializada Em Saúde;701;191905
"40202585";"2018";24;Autogestão;4;869
"40202585";"2018";22;Cooperativa Médica;18;17867
"40202585";"2018";25;Medicina De Grupo;15;2070
"40202585";"2018";28;Seguradora Especializada Em Saúde;8;2425
"40202593";"2018";22;Cooperativa Médica;1;534
"40202593";"2018";25;Medicina De Grupo;3;625
"40202593";"2018";28;Seguradora Especializada Em Saúde;1;423
"40202607";"2018";24;Autogestão;2;224
"40202607";"2018";22;Cooperativa Médica;1;216
"40202607";"2018";25;Medicina De Grupo;3;281
"40202607";"2018";28;Seguradora Especializada Em Saúde;2;376
"40202615";"2018";24;Autogestão;65472;17151416
"40202615";"2018";22;Cooperativa Médica;321111;47780619
"40202615";"2018";27;Filantropia;6304;1667425
"40202615";"2018";25;Medicina De Grupo;137375;34745849
"40202615";"2018";28;Seguradora Especializada Em Saúde;120613;28509179
"40202623";"2018";24;Autogestão;2;408
"40202623";"2018";22;Cooperativa Médica;3;811
"40202623";"2018";25;Medicina De Grupo;5;1507
"40202623";"2018";28;Seguradora Especializada Em Saúde;3;1605
"40202666";"2018";24;Autogestão;15402;6110038
"40202666";"2018";22;Cooperativa Médica;72516;19442215
"40202666";"2018";27;Filantropia;2752;893855
"40202666";"2018";25;Medicina De Grupo;19881;8426760
"40202666";"2018";28;Seguradora Especializada Em Saúde;32289;10321875
"40202674";"2018";24;Autogestão;43;18230
"40202674";"2018";22;Cooperativa Médica;132;45438
"40202674";"2018";27;Filantropia;4;1961
"40202674";"2018";25;Medicina De Grupo;1203;610655
"40202674";"2018";28;Seguradora Especializada Em Saúde;50;18954
"40202682";"2018";24;Autogestão;43;7632
"40202682";"2018";22;Cooperativa Médica;90;17552
"40202682";"2018";25;Medicina De Grupo;18;3340
"40202682";"2018";28;Seguradora Especializada Em Saúde;20;4306
"40202690";"2018";24;Autogestão;130;19742
"40202690";"2018";22;Cooperativa Médica;862;83774
"40202690";"2018";27;Filantropia;34;3656
"40202690";"2018";25;Medicina De Grupo;629;70148
"40202690";"2018";28;Seguradora Especializada Em Saúde;472;54679
"40202704";"2018";22;Cooperativa Médica;6;4474
"40202704";"2018";25;Medicina De Grupo;2;1939
"40202704";"2018";28;Seguradora Especializada Em Saúde;5;1964
"40202712";"2018";24;Autogestão;571;401611
"40202712";"2018";22;Cooperativa Médica;1428;899884
"40202712";"2018";27;Filantropia;181;99951
"40202712";"2018";25;Medicina De Grupo;1094;824528
"40202712";"2018";28;Seguradora Especializada Em Saúde;570;360322
"40202720";"2018";24;Autogestão;14;1601
"40202720";"2018";22;Cooperativa Médica;366;22016
"40202720";"2018";27;Filantropia;4;529
"40202720";"2018";25;Medicina De Grupo;335;31720
"40202720";"2018";28;Seguradora Especializada Em Saúde;625;35623
"40202739";"2018";24;Autogestão;2;306
"40202739";"2018";22;Cooperativa Médica;54;8846
"40202739";"2018";27;Filantropia;1;67
"40202739";"2018";25;Medicina De Grupo;2;238
"40202739";"2018";28;Seguradora Especializada Em Saúde;48;9258
"40202747";"2018";24;Autogestão;249;76594
"40202747";"2018";22;Cooperativa Médica;384;112060
"40202747";"2018";27;Filantropia;133;34402
"40202747";"2018";25;Medicina De Grupo;2742;584371
"40202747";"2018";28;Seguradora Especializada Em Saúde;343;42414
"40202763";"2018";24;Autogestão;1;281
"40202763";"2018";22;Cooperativa Médica;15;7412
"40202763";"2018";28;Seguradora Especializada Em Saúde;4;2742
"40301060";"2018";25;Medicina De Grupo;152;5853
"40301087";"2018";22;Cooperativa Médica;5;114
"40301087";"2018";25;Medicina De Grupo;187;1770
"40301109";"2018";25;Medicina De Grupo;1;5
"40301125";"2018";25;Medicina De Grupo;1;3
"40301150";"2018";24;Autogestão;540763;2086805
"40301150";"2018";22;Cooperativa Médica;1653123;4940120
"40301150";"2018";27;Filantropia;32438;105364
"40301150";"2018";25;Medicina De Grupo;908964;3267267
"40301150";"2018";28;Seguradora Especializada Em Saúde;808485;3822912
"40301168";"2018";25;Medicina De Grupo;5;25
"40301222";"2018";25;Medicina De Grupo;26;49
"40301230";"2018";22;Cooperativa Médica;1;7
"40301230";"2018";25;Medicina De Grupo;4;15
"40301257";"2018";25;Medicina De Grupo;7;37
"40301273";"2018";25;Medicina De Grupo;3;87
"40301281";"2018";24;Autogestão;123196;748450
"40301281";"2018";22;Cooperativa Médica;296748;961203
"40301281";"2018";27;Filantropia;6983;24399
"40301281";"2018";25;Medicina De Grupo;220919;1048728
"40301281";"2018";28;Seguradora Especializada Em Saúde;221905;1304423
"40301320";"2018";25;Medicina De Grupo;1;5
"40301354";"2018";25;Medicina De Grupo;1;13
"40301362";"2018";25;Medicina De Grupo;1;13
"40301397";"2018";24;Autogestão;198829;872925
"40301397";"2018";22;Cooperativa Médica;438147;1400054
"40301397";"2018";27;Filantropia;9996;32929
"40301397";"2018";25;Medicina De Grupo;342038;1524150
"40301397";"2018";28;Seguradora Especializada Em Saúde;349086;2110111
"40301400";"2018";24;Autogestão;319612;1223284
"40301400";"2018";22;Cooperativa Médica;851442;2581899
"40301400";"2018";27;Filantropia;14349;46597
"40301400";"2018";25;Medicina De Grupo;463975;1642648
"40301400";"2018";28;Seguradora Especializada Em Saúde;480029;2117699
"40301419";"2018";22;Cooperativa Médica;3;33
"40301419";"2018";25;Medicina De Grupo;227;1006
"40301427";"2018";25;Medicina De Grupo;14;22
"40301435";"2018";25;Medicina De Grupo;3;41
"40301460";"2018";25;Medicina De Grupo;1;5
"40301478";"2018";25;Medicina De Grupo;1;5
"40301508";"2018";22;Cooperativa Médica;3;21
"40301508";"2018";25;Medicina De Grupo;42;158
"40301559";"2018";22;Cooperativa Médica;5;15
"40301559";"2018";25;Medicina De Grupo;21;42
"40301567";"2018";25;Medicina De Grupo;7;23
